"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","통합창원시","남자",511679,13693,22247.5,25601.5,24974,29935.5,34273,33044.5,32504.5,42164.5,40428.5,46049.5,43313,45121,33299.5,20920.5,12700,11409,7578,3831,3053.5,670,96.5,11
"2023","통합창원시","여자",499624,13252.5,20688.5,24065,22623,23304,26541.5,27960.5,29224,39873,38891,46672,44543,45609.5,34919.5,22902,15387.5,23167.5,12487.5,10680,7297.5,2802.5,523,57
"2023","의창구","계",213826,5984.5,9220.5,10030.5,9274,11461.5,13726,13377,13206.5,17024.5,15853.5,19924.5,20156,20188.5,14157,8564,5160.5,6517,3733.5,2783.5,1980.5,678,113.5,11.5
"2023","의창구","남자",108659,3015,4724.5,5135.5,4896.5,6480,7714,7252,6905,8807,8139.5,9646.5,9850.5,10351,7043.5,4253,2407,2038.5,1352,686.5,541.5,127,17.5,0.5
"2023","의창구","여자",105167,2969.5,4496,4895,4377.5,4981.5,6012,6125,6301.5,8217.5,7714,10278,10305.5,9837.5,7113.5,4311,2753.5,4478.5,2381.5,2097,1439,551,96,11
"2023","성산구","계",246160.5,6640,10053,12030.5,12667.5,14782,18293,18072.5,16163,18782.5,19459,25110.5,24189.5,22405,12717.5,6628,3606,4561,2516,2045,1383,545,105,12
"2023","성산구","남자",125507,3329.5,5216.5,6208,6724.5,8339,10345,9876.5,8641,9345.5,9284,11776.5,11696.5,11644.5,6612,3391.5,1697,1379.5,901,478.5,367.5,91,17.5,2.5
"2023","성산구","여자",120653.5,3310.5,4836.5,5822.5,5943,6443,7948,8196,7522,9437,10175,13334,12493,10760.5,6105.5,3236.5,1909,3181.5,1615,1566.5,1015.5,454,87.5,9.5
"2023","마산합포구","계",178475,4615.5,7300,7754.5,6814,8532.5,8965,9383.5,10426.5,14154.5,12562.5,14417,14112,16827,15100.5,10798,7389.5,9322.5,5414.5,3908,2766.5,942.5,177.5,21.5
"2023","마산합포구","남자",88684.5,2380,3802.5,3990,3528.5,4763.5,4939,4953.5,5445.5,7447,6673.5,7308,7032.5,7969.5,7123.5,5016,3211.5,3100.5,2064,1036.5,821,180.5,29,6
"2023","마산합포구","여자",89790.5,2235.5,3497.5,3764.5,3285.5,3769,4026,4430,4981,6707.5,5889,7109,7079.5,8857.5,7977,5782,4178,6222,3350.5,2871.5,1945.5,762,148.5,15.5
"2023","마산회원구","계",180875,3782,6637.5,8423.5,8711,9080,9763.5,9226.5,9450.5,13655,14297.5,16508.5,15861,17216,14473.5,10063.5,6557.5,7168,4413.5,2754.5,2026,610,105.5,13
