"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","해운대구","남자",182830,4550,7750.5,9283,9193.5,10612,11128.5,10469.5,10207,14129.5,14488.5,16929.5,14919.5,15542,13126.5,8678.5,5945.5,5876.5,3835.5,2041,1584,387.5,61,8.5
"2023","해운대구","여자",198666,4355,7334,8635,8721.5,9393.5,10579.5,10324.5,10987.5,15494,15903,18642,16783,17547.5,14713.5,10561.5,7568.5,11122.5,6211.5,4911,3351,1222,295.5,42.5
"2023","사하구","계",298845,6269,9952,11797.5,12075.5,16625.5,18224.5,16945,16256,21683.5,21153,25897.5,25397,29307.5,25146,17292,11674,13149.5,8073,5076.5,3617.5,1138,290.5,30.5
"2023","사하구","남자",148270.5,3234,5152.5,6046,6186.5,8924.5,9859.5,9058.5,8580.5,11309,10716.5,12858.5,12376,13958,12018,8174,5220.5,4598,3185,1413,1119.5,251.5,40,2
"2023","사하구","여자",150574.5,3035,4799.5,5751.5,5889,7701,8365,7886.5,7675.5,10374.5,10436.5,13039,13021,15349.5,13128,9118,6453.5,8551.5,4888,3663.5,2498,886.5,250.5,28.5
"2023","금정구","계",217581,3777.5,6563.5,7821,8488,14494,14701,11777,10515,14361.5,14427.5,18039,18457.5,21194.5,18285.5,13476,9533,11669.5,7030.5,4639,3321.5,1072.5,214,31
"2023","금정구","남자",106156,1919.5,3365,4016.5,4343,7483.5,8293.5,6407,5442,7188.5,7210.5,8701.5,8741.5,9885,8524,6116.5,4256,4262.5,2854,1408.5,1105.5,259,38.5,5.5
"2023","금정구","여자",111425,1858,3198.5,3804.5,4145,7010.5,6407.5,5370,5073,7173,7217,9337.5,9716,11309.5,9761.5,7359.5,5277,7407,4176.5,3230.5,2216,813.5,175.5,25.5
"2023","강서구","계",142464,6999.5,10918.5,9133.5,5371.5,4714.5,6913.5,10373,13618,17029,11214,9085,8023.5,9522,8033,4977,2933,3605.5,2125.5,1480,998.5,395,78,8.5
"2023","강서구","남자",73815.5,3673.5,5573.5,4666,2734.5,2556.5,3826,5317.5,6870,9187,6361.5,4962.5,4078,4731.5,4074,2519,1468,1216.5,836.5,380,286.5,76,15.5,2
"2023","강서구","여자",68648.5,3326,5345,4467.5,2637,2158,3087.5,5055.5,6748,7842,4852.5,4122.5,3945.5,4790.5,3959,2458,1465,2389,1289,1100,712,319,62.5,6.5
"2023","연제구","계",203888.5,5151.5,7583,8044.5,8082.5,10273.5,12857,13167,12435.5,15900.5,14767,17007.5,15896.5,17683.5,15911.5,11544.5,8102.5,9480.5,5912,3568.5,2624,793.5,131,20
"2023","연제구","남자",97572.5,2576.5,3861,4062,4123.5,5271.5,6270.5,6579,6307,7877.5,7191,8131.5,7489.5,8032.5,7352.5,5197.5,3613,3636.5,2504.5,1132,925,182.5,20.5,4
"2023","연제구","여자",106316,2575,3722,3982.5,3959,5002,6586.5,6588,6128.5,8023,7576,8876,8407,9651,8559,6347,4489.5,5844,3407.5,2436.5,1699,611,110.5,16
"2023","수영구","계",173561,3928,5290,5616,5797,8918,13698,12878,10563.5,12605.5,11662,13791,12689,14737,14011,10509.5,7785,9082.5,5512,3570.5,2539,834,178.5,19
"2023","수영구","남자",81488.5,1972,2708.5,2941,2941.5,4194,6511.5,6473.5,5272.5,6243,5672.5,6518,5852,6446,6197.5,4626.5,3474.5,3444,2309,1135,876,224,29.5,5.5
"2023","수영구","여자",92072.5,1956,2581.5,2675,2855.5,4724,7186.5,6404.5,5291,6362.5,5989.5,7273,6837,8291,7813.5,5883,4310.5,5638.5,3203,2435.5,1663,610,149,13.5
