시점,행정구역(시),행정구역(시군구)별,총인구수,남자인구수,여자인구수,영아기,아동기,청소년기,청년기,중년기,노년기,CCTV,1인가구비율,경찰서수,강력범죄_살인계,강력범죄_강도,강력범죄_성범죄,절도범죄_전체,폭력범죄_전체,지능범죄_재산범죄,풍속범죄_전체,특별경제범죄_전체,마약범죄_전체,보건범죄_전체,환경범죄_전체,교통범죄_전체,노동범죄_전체,안보범죄_전체,선거범죄_전체,병역범죄_전체,기타범죄_전체
2023,경상북도,문경시,69335.0,34062.0,35273.0,1449.0,1952.5,5236.5,10728.0,19428.0,40704.5,2208.0,37.9,1.0,0.014422730222831182,0.0,0.23076368356529892,3.4614552534794836,0.5624864786904161,5.4806374846758485,0.27403187423379244,0.7499819715872215,0.23076368356529892,0.2451864137881301,0.028845460445662365,4.26912814595803,0.0,0.0,0.07211365111415591,0.028845460445662365,3.1585779188000287
2023,경상북도,봉화군,29719.0,15114.0,14605.0,421.0,602.0,1715.5,3180.5,7802.5,21894.0,776.0,40.4,1.0,0.0,0.03364850768868401,0.23553955382078806,1.5141828459907802,0.6393216460849962,2.0189104613210405,0.23553955382078806,0.3364850768868401,0.3364850768868401,0.06729701537736801,0.0,3.4994447996231366,0.0,0.0,0.10094552306605202,0.0,2.1871529997644603
2023,경상북도,북구,267127.0,132835.0,134292.0,7233.0,11602.5,24998.0,56760.0,86649.5,96216.5,3653.130434782609,39.608695652173914,2.0434782608695654,0.01889234627830847,0.009593585727313175,0.2723544843833666,3.05471760189635,1.063189682566182,6.0620134735400795,0.26817189010793663,0.8096473367448023,0.3755847708457808,0.13973121711432795,0.19487909750543111,5.117560356463911,0.007080959579430756,0.0001925149530271045,0.04059866742133068,0.11624055976543601,3.9610149923436246
2023,경상북도,상주시,94172.5,46316.0,47856.5,1783.0,2666.5,7225.5,13727.0,26040.5,58283.0,2181.0,39.1,1.0,0.010618811224083462,0.0,0.24423265815391965,3.3767819692585417,0.6371286734450078,6.28633624465741,0.2654702806020866,0.5309405612041732,0.6158910509968409,0.04247524489633385,0.23361384692983622,4.0882423212721335,0.0,0.0,0.10618811224083463,0.09556930101675118,2.9626483315192864
2023,경상북도,성주군,42194.5,22004.5,20190.0,808.0,783.5,2129.0,5700.0,11873.0,27238.0,1224.0,38.7,1.0,0.0,0.0,0.23699771297206984,2.678074156584389,1.0664897083743141,8.555617438291721,0.23699771297206984,0.8057922241050374,0.8294919954022444,0.047399542594413965,0.8294919954022444,7.22843024564813,0.0,0.0,0.09479908518882793,0.16589839908044887,5.000651743710673
2023,경상북도,안동시,153467.5,75808.0,77659.5,3531.0,5289.5,13055.0,29276.5,45953.0,74192.5,3508.0,40.7,1.0,0.006516037597536937,0.006516037597536937,0.3714141430596054,2.7888640917458094,0.951341489240393,5.903530063368466,0.5799273461807875,0.6646358349487677,0.27367357909655143,0.09774056396305407,0.006516037597536937,4.997800837310831,0.0,0.0,0.03258018798768469,0.14335282714581263,3.4730480394871877
2023,경상북도,영덕군,34246.0,16301.5,17944.5,531.0,766.0,1898.0,4013.5,9075.0,24912.0,895.0,44.5,1.0,0.0,0.0,0.29200490568241544,4.847281434328097,1.7228289435262514,7.3877241137651115,0.14600245284120772,0.963616188751971,0.4380073585236232,0.32120539625065697,0.20440343397769084,5.5188927173976525,0.08760147170472464,0.0,0.0,0.029200490568241543,5.84009811364831
2023,경상북도,영양군,15812.0,7886.5,7925.5,226.0,342.5,871.5,1826.5,4150.0,11585.0,546.0,42.1,1.0,0.0,0.0,0.06324310650139134,2.6562104730584366,1.8340500885403492,4.174045029091829,0.25297242600556535,0.7589172780166962,0.25297242600556535,0.0,0.3162155325069567,5.502150265621047,0.0,0.0,0.06324310650139134,0.06324310650139134,2.2767518340500885
2023,경상북도,영주시,100270.5,49708.0,50562.5,1916.0,3183.5,8655.0,16657.5,29692.5,52799.0,2006.0,37.4,1.0,0.06981116081000893,0.0,0.18948743648430993,1.9846315715988252,0.8477069526929656,7.988391401259593,0.3490558040500446,0.9873292743129835,0.4986511486429209,0.039892091891433674,0.029919068918575254,3.4207468796904372,0.0,0.0,0.019946045945716837,0.13962232162001786,2.6129320188889054
2023,경상북도,영천시,100430.5,51140.5,49290.0,2476.0,2662.0,6377.5,17285.5,29416.0,54927.5,2188.0,39.9,1.0,0.019914269071646562,0.009957134535823281,0.29871403607469843,2.369798019525941,1.1848990097629706,7.915921955979509,0.3086711706105217,0.8363993010091556,0.13939988350152593,0.10952847989405609,0.029871403607469843,5.76518089624168,0.0,0.0,0.019914269071646562,0.2588854979314053,4.5006248101921225
